measure,label,model,dataset,arch,pvp,nshot,sample,value,time_train,time_test,run,majority
F1,4,roberta-large,yahoo,pfeiffer,prompt,10,2,0.528193463426314,12.1042144298553,1426.81583189964,4,0.493427704752275
F1,4,roberta-large,yahoo,pfeiffer,prompt,10,2,0.444394551713815,12.1353898048401,1428.00909662247,5,0.493427704752275
F1,5,roberta-large,yahoo,pfeiffer,prompt,10,2,0.177560473494596,12.1410202980042,1431.01894950867,1,0.18331320798114
F1,5,roberta-large,yahoo,pfeiffer,prompt,10,2,0.183449182791659,12.1611337661743,1422.78851604462,2,0.18331320798114
F1,5,roberta-large,yahoo,pfeiffer,prompt,10,2,0.162794800917485,12.1734149456024,1421.96191430092,3,0.18331320798114
F1,5,roberta-large,yahoo,pfeiffer,prompt,10,2,0.185627813130529,12.1042144298553,1426.81583189964,4,0.18331320798114
F1,5,roberta-large,yahoo,pfeiffer,prompt,10,2,0.154934023612602,12.1353898048401,1428.00909662247,5,0.18331320798114
F1,6,roberta-large,yahoo,pfeiffer,prompt,10,2,0.178594046865105,12.1410202980042,1431.01894950867,1,0.152061855670103
F1,6,roberta-large,yahoo,pfeiffer,prompt,10,2,0.0945521215295966,12.1611337661743,1422.78851604462,2,0.152061855670103
F1,6,roberta-large,yahoo,pfeiffer,prompt,10,2,0.0542210984688861,12.1734149456024,1421.96191430092,3,0.152061855670103
F1,6,roberta-large,yahoo,pfeiffer,prompt,10,2,0.245980707395498,12.1042144298553,1426.81583189964,4,0.152061855670103
F1,6,roberta-large,yahoo,pfeiffer,prompt,10,2,0.125907040596195,12.1353898048401,1428.00909662247,5,0.152061855670103
F1,7,roberta-large,yahoo,pfeiffer,prompt,10,2,0.432195194525032,12.1410202980042,1431.01894950867,1,0.429862933799942
F1,7,roberta-large,yahoo,pfeiffer,prompt,10,2,0.428300032754668,12.1611337661743,1422.78851604462,2,0.429862933799942
F1,7,roberta-large,yahoo,pfeiffer,prompt,10,2,0.361244878890247,12.1734149456024,1421.96191430092,3,0.429862933799942
F1,7,roberta-large,yahoo,pfeiffer,prompt,10,2,0.371072319201995,12.1042144298553,1426.81583189964,4,0.429862933799942
F1,7,roberta-large,yahoo,pfeiffer,prompt,10,2,0.338008305257385,12.1353898048401,1428.00909662247,5,0.429862933799942
F1,8,roberta-large,yahoo,pfeiffer,prompt,10,2,0.314783474365356,12.1410202980042,1431.01894950867,1,0.507725138711054
F1,8,roberta-large,yahoo,pfeiffer,prompt,10,2,0.532976092333059,12.1611337661743,1422.78851604462,2,0.507725138711054
F1,8,roberta-large,yahoo,pfeiffer,prompt,10,2,0.441842785464497,12.1734149456024,1421.96191430092,3,0.507725138711054
F1,8,roberta-large,yahoo,pfeiffer,prompt,10,2,0.515813454837845,12.1042144298553,1426.81583189964,4,0.507725138711054
F1,8,roberta-large,yahoo,pfeiffer,prompt,10,2,0.386978928827712,12.1353898048401,1428.00909662247,5,0.507725138711054
F1,9,roberta-large,yahoo,pfeiffer,prompt,10,2,0.330659767141009,12.1410202980042,1431.01894950867,1,0.411567164179104
F1,9,roberta-large,yahoo,pfeiffer,prompt,10,2,0.442380075278289,12.1611337661743,1422.78851604462,2,0.411567164179104
F1,9,roberta-large,yahoo,pfeiffer,prompt,10,2,0.351139221214661,12.1734149456024,1421.96191430092,3,0.411567164179104
F1,9,roberta-large,yahoo,pfeiffer,prompt,10,2,0.32597552045193,12.1042144298553,1426.81583189964,4,0.411567164179104
F1,9,roberta-large,yahoo,pfeiffer,prompt,10,2,0.330684398313331,12.1353898048401,1428.00909662247,5,0.411567164179104
F1,Overall,roberta-large,yahoo,pfeiffer,prompt,10,2,0.281145402374109,12.1410202980042,1431.01894950867,1,0.307958087022849
F1,Overall,roberta-large,yahoo,pfeiffer,prompt,10,2,0.325465416809334,12.1611337661743,1422.78851604462,2,0.307958087022849
F1,Overall,roberta-large,yahoo,pfeiffer,prompt,10,2,0.23597655359143,12.1734149456024,1421.96191430092,3,0.307958087022849
F1,Overall,roberta-large,yahoo,pfeiffer,prompt,10,2,0.301669307770389,12.1042144298553,1426.81583189964,4,0.307958087022849
F1,Overall,roberta-large,yahoo,pfeiffer,prompt,10,2,0.240893708933009,12.1353898048401,1428.00909662247,5,0.307958087022849
Precision,0,roberta-large,yahoo,pfeiffer,prompt,10,2,0.254212606615353,12.1410202980042,1431.01894950867,1,0.227181544633902
Precision,0,roberta-large,yahoo,pfeiffer,prompt,10,2,0.205492888670917,12.1611337661743,1422.78851604462,2,0.227181544633902
Precision,0,roberta-large,yahoo,pfeiffer,prompt,10,2,0.30211616389014,12.1734149456024,1421.96191430092,3,0.227181544633902
Precision,0,roberta-large,yahoo,pfeiffer,prompt,10,2,0.179197742390647,12.1042144298553,1426.81583189964,4,0.227181544633902
Precision,0,roberta-large,yahoo,pfeiffer,prompt,10,2,0.176042541281836,12.1353898048401,1428.00909662247,5,0.227181544633902
Precision,1,roberta-large,yahoo,pfeiffer,prompt,10,2,0.326109660574413,12.1410202980042,1431.01894950867,1,0.569955156950673
Precision,1,roberta-large,yahoo,pfeiffer,prompt,10,2,0.669253731343284,12.1611337661743,1422.78851604462,2,0.569955156950673
Precision,1,roberta-large,yahoo,pfeiffer,prompt,10,2,0.521594684385382,12.1734149456024,1421.96191430092,3,0.569955156950673
Precision,1,roberta-large,yahoo,pfeiffer,prompt,10,2,0.572844400396432,12.1042144298553,1426.81583189964,4,0.569955156950673
Precision,1,roberta-large,yahoo,pfeiffer,prompt,10,2,0.58983451536643,12.1353898048401,1428.00909662247,5,0.569955156950673
Precision,2,roberta-large,yahoo,pfeiffer,prompt,10,2,0.197691039032435,12.1410202980042,1431.01894950867,1,0.186826492311418
Precision,2,roberta-large,yahoo,pfeiffer,prompt,10,2,0.242098986285033,12.1611337661743,1422.78851604462,2,0.186826492311418
Precision,2,roberta-large,yahoo,pfeiffer,prompt,10,2,0.087874433513872,12.1734149456024,1421.96191430092,3,0.186826492311418
Precision,2,roberta-large,yahoo,pfeiffer,prompt,10,2,0.230796211855489,12.1042144298553,1426.81583189964,4,0.186826492311418
Precision,2,roberta-large,yahoo,pfeiffer,prompt,10,2,0.194234979323766,12.1353898048401,1428.00909662247,5,0.186826492311418
Precision,3,roberta-large,yahoo,pfeiffer,prompt,10,2,0.189711854573583,12.1410202980042,1431.01894950867,1,0.224295010845987
Precision,3,roberta-large,yahoo,pfeiffer,prompt,10,2,0.220236419926822,12.1611337661743,1422.78851604462,2,0.224295010845987
Precision,3,roberta-large,yahoo,pfeiffer,prompt,10,2,0.225020990764064,12.1734149456024,1421.96191430092,3,0.224295010845987
Precision,3,roberta-large,yahoo,pfeiffer,prompt,10,2,0.266883351390394,12.1042144298553,1426.81583189964,4,0.224295010845987
Precision,3,roberta-large,yahoo,pfeiffer,prompt,10,2,0.170248868778281,12.1353898048401,1428.00909662247,5,0.224295010845987
Precision,4,roberta-large,yahoo,pfeiffer,prompt,10,2,0.449113779302459,12.1410202980042,1431.01894950867,1,0.414261460101868
Precision,4,roberta-large,yahoo,pfeiffer,prompt,10,2,0.525615763546798,12.1611337661743,1422.78851604462,2,0.414261460101868
Precision,4,roberta-large,yahoo,pfeiffer,prompt,10,2,0.306025095924505,12.1734149456024,1421.96191430092,3,0.414261460101868
Precision,4,roberta-large,yahoo,pfeiffer,prompt,10,2,0.412105361479544,12.1042144298553,1426.81583189964,4,0.414261460101868
Precision,4,roberta-large,yahoo,pfeiffer,prompt,10,2,0.403287150230916,12.1353898048401,1428.00909662247,5,0.414261460101868
Precision,5,roberta-large,yahoo,pfeiffer,prompt,10,2,0.144593461860855,12.1410202980042,1431.01894950867,1,0.139935036432271
Precision,5,roberta-large,yahoo,pfeiffer,prompt,10,2,0.127713837300549,12.1611337661743,1422.78851604462,2,0.139935036432271
Precision,5,roberta-large,yahoo,pfeiffer,prompt,10,2,0.125783877124421,12.1734149456024,1421.96191430092,3,0.139935036432271
Precision,5,roberta-large,yahoo,pfeiffer,prompt,10,2,0.173685739180947,12.1042144298553,1426.81583189964,4,0.139935036432271
Precision,5,roberta-large,yahoo,pfeiffer,prompt,10,2,0.124707795507674,12.1353898048401,1428.00909662247,5,0.139935036432271
Precision,6,roberta-large,yahoo,pfeiffer,prompt,10,2,0.243523316062176,12.1410202980042,1431.01894950867,1,0.255914826498423
Precision,6,roberta-large,yahoo,pfeiffer,prompt,10,2,0.220660146699267,12.1611337661743,1422.78851604462,2,0.255914826498423
Precision,6,roberta-large,yahoo,pfeiffer,prompt,10,2,0.172475424486148,12.1734149456024,1421.96191430092,3,0.255914826498423
Precision,6,roberta-large,yahoo,pfeiffer,prompt,10,2,0.237577639751553,12.1042144298553,1426.81583189964,4,0.255914826498423
Precision,6,roberta-large,yahoo,pfeiffer,prompt,10,2,0.152929966650786,12.1353898048401,1428.00909662247,5,0.255914826498423
Precision,7,roberta-large,yahoo,pfeiffer,prompt,10,2,0.390299610372162,12.1410202980042,1431.01894950867,1,0.382063245204769
Precision,7,roberta-large,yahoo,pfeiffer,prompt,10,2,0.352833243389099,12.1611337661743,1422.78851604462,2,0.382063245204769
Precision,7,roberta-large,yahoo,pfeiffer,prompt,10,2,0.317578668014659,12.1734149456024,1421.96191430092,3,0.382063245204769
Precision,7,roberta-large,yahoo,pfeiffer,prompt,10,2,0.324082140634723,12.1042144298553,1426.81583189964,4,0.382063245204769
Precision,7,roberta-large,yahoo,pfeiffer,prompt,10,2,0.318941298240426,12.1353898048401,1428.00909662247,5,0.382063245204769
Precision,8,roberta-large,yahoo,pfeiffer,prompt,10,2,0.390852904820766,12.1410202980042,1431.01894950867,1,0.520384951881015
Precision,8,roberta-large,yahoo,pfeiffer,prompt,10,2,0.698164146868251,12.1611337661743,1422.78851604462,2,0.520384951881015
Precision,8,roberta-large,yahoo,pfeiffer,prompt,10,2,0.406206318143696,12.1734149456024,1421.96191430092,3,0.520384951881015
Precision,8,roberta-large,yahoo,pfeiffer,prompt,10,2,0.431308830121022,12.1042144298553,1426.81583189964,4,0.520384951881015
Precision,8,roberta-large,yahoo,pfeiffer,prompt,10,2,0.317933326187158,12.1353898048401,1428.00909662247,5,0.520384951881015
Precision,9,roberta-large,yahoo,pfeiffer,prompt,10,2,0.342627345844504,12.1410202980042,1431.01894950867,1,0.467372881355932
Precision,9,roberta-large,yahoo,pfeiffer,prompt,10,2,0.425774626175428,12.1611337661743,1422.78851604462,2,0.467372881355932
Precision,9,roberta-large,yahoo,pfeiffer,prompt,10,2,0.32345921662221,12.1734149456024,1421.96191430092,3,0.467372881355932
Precision,9,roberta-large,yahoo,pfeiffer,prompt,10,2,0.437763416690082,12.1042144298553,1426.81583189964,4,0.467372881355932
Precision,9,roberta-large,yahoo,pfeiffer,prompt,10,2,0.322015161086545,12.1353898048401,1428.00909662247,5,0.467372881355932
Recall,0,roberta-large,yahoo,pfeiffer,prompt,10,2,0.203666666666667,12.1410202980042,1431.01894950867,1,0.151
Recall,0,roberta-large,yahoo,pfeiffer,prompt,10,2,0.0698333333333333,12.1611337661743,1422.78851604462,2,0.151
Recall,0,roberta-large,yahoo,pfeiffer,prompt,10,2,0.111833333333333,12.1734149456024,1421.96191430092,3,0.151
Recall,0,roberta-large,yahoo,pfeiffer,prompt,10,2,0.148166666666667,12.1042144298553,1426.81583189964,4,0.151
Recall,0,roberta-large,yahoo,pfeiffer,prompt,10,2,0.104833333333333,12.1353898048401,1428.00909662247,5,0.151
Recall,1,roberta-large,yahoo,pfeiffer,prompt,10,2,0.208166666666667,12.1410202980042,1431.01894950867,1,0.211833333333333
Recall,1,roberta-large,yahoo,pfeiffer,prompt,10,2,0.373666666666667,12.1611337661743,1422.78851604462,2,0.211833333333333
Recall,1,roberta-large,yahoo,pfeiffer,prompt,10,2,0.104666666666667,12.1734149456024,1421.96191430092,3,0.211833333333333
Recall,1,roberta-large,yahoo,pfeiffer,prompt,10,2,0.192666666666667,12.1042144298553,1426.81583189964,4,0.211833333333333
Recall,1,roberta-large,yahoo,pfeiffer,prompt,10,2,0.0831666666666667,12.1353898048401,1428.00909662247,5,0.211833333333333
Recall,2,roberta-large,yahoo,pfeiffer,prompt,10,2,0.299666666666667,12.1410202980042,1431.01894950867,1,0.257166666666667
Recall,2,roberta-large,yahoo,pfeiffer,prompt,10,2,0.203,12.1611337661743,1422.78851604462,2,0.257166666666667
Recall,2,roberta-large,yahoo,pfeiffer,prompt,10,2,0.1325,12.1734149456024,1421.96191430092,3,0.257166666666667
Recall,2,roberta-large,yahoo,pfeiffer,prompt,10,2,0.219333333333333,12.1042144298553,1426.81583189964,4,0.257166666666667
Recall,2,roberta-large,yahoo,pfeiffer,prompt,10,2,0.266166666666667,12.1353898048401,1428.00909662247,5,0.257166666666667
Recall,3,roberta-large,yahoo,pfeiffer,prompt,10,2,0.1635,12.1410202980042,1431.01894950867,1,0.172333333333333
Recall,3,roberta-large,yahoo,pfeiffer,prompt,10,2,0.260833333333333,12.1611337661743,1422.78851604462,2,0.172333333333333
Recall,3,roberta-large,yahoo,pfeiffer,prompt,10,2,0.134,12.1734149456024,1421.96191430092,3,0.172333333333333
Recall,3,roberta-large,yahoo,pfeiffer,prompt,10,2,0.123166666666667,12.1042144298553,1426.81583189964,4,0.172333333333333
Recall,3,roberta-large,yahoo,pfeiffer,prompt,10,2,0.100333333333333,12.1353898048401,1428.00909662247,5,0.172333333333333
Recall,4,roberta-large,yahoo,pfeiffer,prompt,10,2,0.523666666666667,12.1410202980042,1431.01894950867,1,0.61
Recall,4,roberta-large,yahoo,pfeiffer,prompt,10,2,0.5335,12.1611337661743,1422.78851604462,2,0.61
Recall,4,roberta-large,yahoo,pfeiffer,prompt,10,2,0.491833333333333,12.1734149456024,1421.96191430092,3,0.61
Recall,4,roberta-large,yahoo,pfeiffer,prompt,10,2,0.735333333333333,12.1042144298553,1426.81583189964,4,0.61
Recall,4,roberta-large,yahoo,pfeiffer,prompt,10,2,0.494833333333333,12.1353898048401,1428.00909662247,5,0.61
Recall,5,roberta-large,yahoo,pfeiffer,prompt,10,2,0.23,12.1410202980042,1431.01894950867,1,0.265666666666667
Recall,5,roberta-large,yahoo,pfeiffer,prompt,10,2,0.3255,12.1611337661743,1422.78851604462,2,0.265666666666667
Recall,5,roberta-large,yahoo,pfeiffer,prompt,10,2,0.230666666666667,12.1734149456024,1421.96191430092,3,0.265666666666667
Recall,5,roberta-large,yahoo,pfeiffer,prompt,10,2,0.199333333333333,12.1042144298553,1426.81583189964,4,0.265666666666667
Recall,5,roberta-large,yahoo,pfeiffer,prompt,10,2,0.2045,12.1353898048401,1428.00909662247,5,0.265666666666667
Recall,6,roberta-large,yahoo,pfeiffer,prompt,10,2,0.141,12.1410202980042,1431.01894950867,1,0.108166666666667
Recall,6,roberta-large,yahoo,pfeiffer,prompt,10,2,0.0601666666666667,12.1611337661743,1422.78851604462,2,0.108166666666667
Recall,6,roberta-large,yahoo,pfeiffer,prompt,10,2,0.0321666666666667,12.1734149456024,1421.96191430092,3,0.108166666666667
Recall,6,roberta-large,yahoo,pfeiffer,prompt,10,2,0.255,12.1042144298553,1426.81583189964,4,0.108166666666667
Recall,6,roberta-large,yahoo,pfeiffer,prompt,10,2,0.107,12.1353898048401,1428.00909662247,5,0.108166666666667
Recall,7,roberta-large,yahoo,pfeiffer,prompt,10,2,0.484166666666667,12.1410202980042,1431.01894950867,1,0.491333333333333
Recall,7,roberta-large,yahoo,pfeiffer,prompt,10,2,0.544833333333333,12.1611337661743,1422.78851604462,2,0.491333333333333
Recall,7,roberta-large,yahoo,pfeiffer,prompt,10,2,0.418833333333333,12.1734149456024,1421.96191430092,3,0.491333333333333
Recall,7,roberta-large,yahoo,pfeiffer,prompt,10,2,0.434,12.1042144298553,1426.81583189964,4,0.491333333333333
Recall,7,roberta-large,yahoo,pfeiffer,prompt,10,2,0.3595,12.1353898048401,1428.00909662247,5,0.491333333333333
Recall,8,roberta-large,yahoo,pfeiffer,prompt,10,2,0.2635,12.1410202980042,1431.01894950867,1,0.495666666666667
Recall,8,roberta-large,yahoo,pfeiffer,prompt,10,2,0.431,12.1611337661743,1422.78851604462,2,0.495666666666667
Recall,8,roberta-large,yahoo,pfeiffer,prompt,10,2,0.484333333333333,12.1734149456024,1421.96191430092,3,0.495666666666667
Recall,8,roberta-large,yahoo,pfeiffer,prompt,10,2,0.6415,12.1042144298553,1426.81583189964,4,0.495666666666667
Recall,8,roberta-large,yahoo,pfeiffer,prompt,10,2,0.494333333333333,12.1353898048401,1428.00909662247,5,0.495666666666667
Recall,9,roberta-large,yahoo,pfeiffer,prompt,10,2,0.3195,12.1410202980042,1431.01894950867,1,0.367666666666667
Recall,9,roberta-large,yahoo,pfeiffer,prompt,10,2,0.460333333333333,12.1611337661743,1422.78851604462,2,0.367666666666667
Recall,9,roberta-large,yahoo,pfeiffer,prompt,10,2,0.384,12.1734149456024,1421.96191430092,3,0.367666666666667
Recall,9,roberta-large,yahoo,pfeiffer,prompt,10,2,0.259666666666667,12.1042144298553,1426.81583189964,4,0.367666666666667
Recall,9,roberta-large,yahoo,pfeiffer,prompt,10,2,0.339833333333333,12.1353898048401,1428.00909662247,5,0.367666666666667
Accuracy,Overall,roberta-large,yahoo,pfeiffer,prompt,10,3,0.360116666666667,12.0016856193542,1424.10986661911,1,0.3222
Accuracy,Overall,roberta-large,yahoo,pfeiffer,prompt,10,3,0.317583333333333,11.9983718395233,1425.81666564941,2,0.3222
Accuracy,Overall,roberta-large,yahoo,pfeiffer,prompt,10,3,0.26745,12.0075979232788,1426.47128891945,3,0.3222
Accuracy,Overall,roberta-large,yahoo,pfeiffer,prompt,10,3,0.218866666666667,12.0102648735046,1430.96382284164,4,0.3222
Accuracy,Overall,roberta-large,yahoo,pfeiffer,prompt,10,3,0.261166666666667,12.012006521225,1420.33986210823,5,0.3222
F1,0,roberta-large,yahoo,pfeiffer,prompt,10,3,0.152753108348135,12.0016856193542,1424.10986661911,1,0.155510616784631
F1,0,roberta-large,yahoo,pfeiffer,prompt,10,3,0.086356668369954,11.9983718395233,1425.81666564941,2,0.155510616784631
F1,0,roberta-large,yahoo,pfeiffer,prompt,10,3,0.242806373953915,12.0075979232788,1426.47128891945,3,0.155510616784631
F1,0,roberta-large,yahoo,pfeiffer,prompt,10,3,0.112262664787331,12.0102648735046,1430.96382284164,4,0.155510616784631
F1,0,roberta-large,yahoo,pfeiffer,prompt,10,3,0.114228007181329,12.012006521225,1420.33986210823,5,0.155510616784631
F1,1,roberta-large,yahoo,pfeiffer,prompt,10,3,0.5893385982231,12.0016856193542,1424.10986661911,1,0.516536550745209
F1,1,roberta-large,yahoo,pfeiffer,prompt,10,3,0.462203557312253,11.9983718395233,1425.81666564941,2,0.516536550745209
F1,1,roberta-large,yahoo,pfeiffer,prompt,10,3,0.505441741357234,12.0075979232788,1426.47128891945,3,0.516536550745209
F1,1,roberta-large,yahoo,pfeiffer,prompt,10,3,0.212920707358813,12.0102648735046,1430.96382284164,4,0.516536550745209
F1,1,roberta-large,yahoo,pfeiffer,prompt,10,3,0.415967170304048,12.012006521225,1420.33986210823,5,0.516536550745209
F1,2,roberta-large,yahoo,pfeiffer,prompt,10,3,0.436646872831033,12.0016856193542,1424.10986661911,1,0.38130488424414
F1,2,roberta-large,yahoo,pfeiffer,prompt,10,3,0.382312850989586,11.9983718395233,1425.81666564941,2,0.38130488424414
F1,2,roberta-large,yahoo,pfeiffer,prompt,10,3,0.179204948603657,12.0075979232788,1426.47128891945,3,0.38130488424414
F1,2,roberta-large,yahoo,pfeiffer,prompt,10,3,0.180921377133274,12.0102648735046,1430.96382284164,4,0.38130488424414
F1,2,roberta-large,yahoo,pfeiffer,prompt,10,3,0.318493397792049,12.012006521225,1420.33986210823,5,0.38130488424414
F1,3,roberta-large,yahoo,pfeiffer,prompt,10,3,0.147627721398213,12.0016856193542,1424.10986661911,1,0.135850248795514
F1,3,roberta-large,yahoo,pfeiffer,prompt,10,3,0.137226558735665,11.9983718395233,1425.81666564941,2,0.135850248795514
F1,3,roberta-large,yahoo,pfeiffer,prompt,10,3,0.152898922524372,12.0075979232788,1426.47128891945,3,0.135850248795514
F1,3,roberta-large,yahoo,pfeiffer,prompt,10,3,0.0943898631897897,12.0102648735046,1430.96382284164,4,0.135850248795514
F1,3,roberta-large,yahoo,pfeiffer,prompt,10,3,0.124704853519895,12.012006521225,1420.33986210823,5,0.135850248795514
F1,4,roberta-large,yahoo,pfeiffer,prompt,10,3,0.712421673424254,12.0016856193542,1424.10986661911,1,0.682201138519924
F1,4,roberta-large,yahoo,pfeiffer,prompt,10,3,0.605328376703842,11.9983718395233,1425.81666564941,2,0.682201138519924
F1,4,roberta-large,yahoo,pfeiffer,prompt,10,3,0.583738093736201,12.0075979232788,1426.47128891945,3,0.682201138519924
F1,4,roberta-large,yahoo,pfeiffer,prompt,10,3,0.596048889230533,12.0102648735046,1430.96382284164,4,0.682201138519924
F1,4,roberta-large,yahoo,pfeiffer,prompt,10,3,0.601789502813394,12.012006521225,1420.33986210823,5,0.682201138519924
F1,5,roberta-large,yahoo,pfeiffer,prompt,10,3,0.446580199682747,12.0016856193542,1424.10986661911,1,0.374014724989173
F1,5,roberta-large,yahoo,pfeiffer,prompt,10,3,0.479723046488625,11.9983718395233,1425.81666564941,2,0.374014724989173
F1,5,roberta-large,yahoo,pfeiffer,prompt,10,3,0.206884090703767,12.0075979232788,1426.47128891945,3,0.374014724989173
F1,5,roberta-large,yahoo,pfeiffer,prompt,10,3,0.271271008403361,12.0102648735046,1430.96382284164,4,0.374014724989173
F1,5,roberta-large,yahoo,pfeiffer,prompt,10,3,0.226030486154956,12.012006521225,1420.33986210823,5,0.374014724989173
F1,6,roberta-large,yahoo,pfeiffer,prompt,10,3,0.129502429217624,12.0016856193542,1424.10986661911,1,0.0710932260228035
F1,6,roberta-large,yahoo,pfeiffer,prompt,10,3,0.0584361376495687,11.9983718395233,1425.81666564941,2,0.0710932260228035
F1,6,roberta-large,yahoo,pfeiffer,prompt,10,3,0.0383534872358617,12.0075979232788,1426.47128891945,3,0.0710932260228035
F1,6,roberta-large,yahoo,pfeiffer,prompt,10,3,0.0855731390772838,12.0102648735046,1430.96382284164,4,0.0710932260228035
F1,6,roberta-large,yahoo,pfeiffer,prompt,10,3,0.088101553618795,12.012006521225,1420.33986210823,5,0.0710932260228035
F1,7,roberta-large,yahoo,pfeiffer,prompt,10,3,0.142178878480688,12.0016856193542,1424.10986661911,1,0.115614988159911
F1,7,roberta-large,yahoo,pfeiffer,prompt,10,3,0.124121429639599,11.9983718395233,1425.81666564941,2,0.115614988159911
F1,7,roberta-large,yahoo,pfeiffer,prompt,10,3,0.131597142198663,12.0075979232788,1426.47128891945,3,0.115614988159911
F1,7,roberta-large,yahoo,pfeiffer,prompt,10,3,0.108329075114972,12.0102648735046,1430.96382284164,4,0.115614988159911
F1,7,roberta-large,yahoo,pfeiffer,prompt,10,3,0.0593119810201661,12.012006521225,1420.33986210823,5,0.115614988159911
F1,8,roberta-large,yahoo,pfeiffer,prompt,10,3,0.294561503416857,12.0016856193542,1424.10986661911,1,0.258961128310974
F1,8,roberta-large,yahoo,pfeiffer,prompt,10,3,0.226353603436782,11.9983718395233,1425.81666564941,2,0.258961128310974
F1,8,roberta-large,yahoo,pfeiffer,prompt,10,3,0.217211055276382,12.0075979232788,1426.47128891945,3,0.258961128310974
F1,8,roberta-large,yahoo,pfeiffer,prompt,10,3,0.239934932899553,12.0102648735046,1430.96382284164,4,0.258961128310974
F1,8,roberta-large,yahoo,pfeiffer,prompt,10,3,0.22681673599217,12.012006521225,1420.33986210823,5,0.258961128310974
F1,9,roberta-large,yahoo,pfeiffer,prompt,10,3,0.389097868408896,12.0016856193542,1424.10986661911,1,0.332992367613502
F1,9,roberta-large,yahoo,pfeiffer,prompt,10,3,0.326426041745159,11.9983718395233,1425.81666564941,2,0.332992367613502
F1,9,roberta-large,yahoo,pfeiffer,prompt,10,3,0.262134792224421,12.0075979232788,1426.47128891945,3,0.332992367613502
F1,9,roberta-large,yahoo,pfeiffer,prompt,10,3,0.187281399046105,12.0102648735046,1430.96382284164,4,0.332992367613502
F1,9,roberta-large,yahoo,pfeiffer,prompt,10,3,0.30539597866229,12.012006521225,1420.33986210823,5,0.332992367613502
F1,Overall,roberta-large,yahoo,pfeiffer,prompt,10,3,0.344070885343155,12.0016856193542,1424.10986661911,1,0.302407987418578
F1,Overall,roberta-large,yahoo,pfeiffer,prompt,10,3,0.288848827107103,11.9983718395233,1425.81666564941,2,0.302407987418578
F1,Overall,roberta-large,yahoo,pfeiffer,prompt,10,3,0.252027064781447,12.0075979232788,1426.47128891945,3,0.302407987418578
F1,Overall,roberta-large,yahoo,pfeiffer,prompt,10,3,0.208893305624102,12.0102648735046,1430.96382284164,4,0.302407987418578
F1,Overall,roberta-large,yahoo,pfeiffer,prompt,10,3,0.248083966705909,12.012006521225,1420.33986210823,5,0.302407987418578
Precision,0,roberta-large,yahoo,pfeiffer,prompt,10,3,0.187227866473149,12.0016856193542,1424.10986661911,1,0.197686375321337
Precision,0,roberta-large,yahoo,pfeiffer,prompt,10,3,0.184901531728665,11.9983718395233,1425.81666564941,2,0.197686375321337
Precision,0,roberta-large,yahoo,pfeiffer,prompt,10,3,0.388909291222916,12.0075979232788,1426.47128891945,3,0.197686375321337
Precision,0,roberta-large,yahoo,pfeiffer,prompt,10,3,0.111697739646923,12.0102648735046,1430.96382284164,4,0.197686375321337
Precision,0,roberta-large,yahoo,pfeiffer,prompt,10,3,0.174793956043956,12.012006521225,1420.33986210823,5,0.197686375321337
Precision,1,roberta-large,yahoo,pfeiffer,prompt,10,3,0.58187134502924,12.0016856193542,1424.10986661911,1,0.449814585908529
Precision,1,roberta-large,yahoo,pfeiffer,prompt,10,3,0.367150706436421,11.9983718395233,1425.81666564941,2,0.449814585908529
Precision,1,roberta-large,yahoo,pfeiffer,prompt,10,3,0.486145320197044,12.0075979232788,1426.47128891945,3,0.449814585908529
Precision,1,roberta-large,yahoo,pfeiffer,prompt,10,3,0.186066799601196,12.0102648735046,1430.96382284164,4,0.449814585908529
Precision,1,roberta-large,yahoo,pfeiffer,prompt,10,3,0.472257518000847,12.012006521225,1420.33986210823,5,0.449814585908529
Precision,2,roberta-large,yahoo,pfeiffer,prompt,10,3,0.406344194057701,12.0016856193542,1424.10986661911,1,0.337704075073917
Precision,2,roberta-large,yahoo,pfeiffer,prompt,10,3,0.284093671501499,11.9983718395233,1425.81666564941,2,0.337704075073917
Precision,2,roberta-large,yahoo,pfeiffer,prompt,10,3,0.197276186661326,12.0075979232788,1426.47128891945,3,0.337704075073917
Precision,2,roberta-large,yahoo,pfeiffer,prompt,10,3,0.22165820642978,12.0102648735046,1430.96382284164,4,0.337704075073917
Precision,2,roberta-large,yahoo,pfeiffer,prompt,10,3,0.280824532383255,12.012006521225,1420.33986210823,5,0.337704075073917
Precision,3,roberta-large,yahoo,pfeiffer,prompt,10,3,0.153915717127871,12.0016856193542,1424.10986661911,1,0.12910974328179
Precision,3,roberta-large,yahoo,pfeiffer,prompt,10,3,0.162668494402559,11.9983718395233,1425.81666564941,2,0.12910974328179
Precision,3,roberta-large,yahoo,pfeiffer,prompt,10,3,0.110452186805041,12.0075979232788,1426.47128891945,3,0.12910974328179
Precision,3,roberta-large,yahoo,pfeiffer,prompt,10,3,0.10509098343897,12.0102648735046,1430.96382284164,4,0.12910974328179
Precision,3,roberta-large,yahoo,pfeiffer,prompt,10,3,0.131186752529899,12.012006521225,1420.33986210823,5,0.12910974328179
Precision,4,roberta-large,yahoo,pfeiffer,prompt,10,3,0.638730998017184,12.0016856193542,1424.10986661911,1,0.626341463414634
Precision,4,roberta-large,yahoo,pfeiffer,prompt,10,3,0.565393518518519,11.9983718395233,1425.81666564941,2,0.626341463414634
